Rank,Club,Country,Level,Elo,From,To
None,Hull,ENG,2,1511.95153809,2019-04-14,2019-04-16
None,Hull,ENG,2,1510.13537598,2019-04-17,2019-04-17
None,Hull,ENG,2,1511.50952148,2019-04-18,2019-04-18
None,Hull,ENG,2,1513.68798828,2019-04-19,2019-04-19
None,Hull,ENG,2,1509.41821289,2019-04-20,2019-04-22
None,Hull,ENG,2,1496.62939453,2019-04-23,2019-04-27
None,Hull,ENG,2,1499.91796875,2019-04-28,2019-04-30
None,Hull,ENG,2,1496.51660156,2019-05-01,2019-05-01
None,Hull,ENG,2,1492.56384277,2019-05-02,2019-05-02
None,Hull,ENG,2,1495.84008789,2019-05-03,2019-05-05
None,Hull,ENG,2,1494.47766113,2019-05-06,2019-05-07
None,Hull,ENG,2,1502.31115723,2019-05-08,2019-05-08
None,Hull,ENG,2,1507.40148926,2019-05-09,2019-05-09
None,Hull,ENG,2,1508.30297852,2019-05-10,2019-07-25
None,Hull,ENG,2,1508.31445312,2019-07-26,2019-08-01
None,Hull,ENG,2,1508.32165527,2019-08-02,2019-08-03
None,Hull,ENG,2,1503.00256348,2019-08-04,2019-08-08
None,Hull,ENG,2,1503.17358398,2019-08-09,2019-08-10
None,Hull,ENG,2,1508.16625977,2019-08-11,2019-08-15
None,Hull,ENG,2,1508.26904297,2019-08-16,2019-08-17
None,Hull,ENG,2,1511.05908203,2019-08-18,2019-08-20
None,Hull,ENG,2,1500.13024902,2019-08-21,2019-08-22
None,Hull,ENG,2,1503.09838867,2019-08-23,2019-08-24
None,Hull,ENG,2,1490.88647461,2019-08-25,2019-08-29
None,Hull,ENG,2,1492.07409668,2019-08-30,2019-08-31
None,Hull,ENG,2,1493.39050293,2019-09-01,2019-09-14
None,Hull,ENG,2,1490.04821777,2019-09-15,2019-09-17
None,Hull,ENG,2,1480.55957031,2019-09-18,2019-09-18
None,Hull,ENG,2,1481.79980469,2019-09-19,2019-09-19
None,Hull,ENG,2,1482.03430176,2019-09-20,2019-09-21
None,Hull,ENG,2,1495.64294434,2019-09-22,2019-09-28
None,Hull,ENG,2,1496.6373291,2019-09-29,2019-10-01
None,Hull,ENG,2,1498.7911377,2019-10-02,2019-10-02
None,Hull,ENG,2,1501.10595703,2019-10-03,2019-10-03
None,Hull,ENG,2,1502.89160156,2019-10-04,2019-10-05
None,Hull,ENG,2,1490.05541992,2019-10-06,2019-10-19
None,Hull,ENG,2,1479.88024902,2019-10-20,2019-10-22
None,Hull,ENG,2,1483.02062988,2019-10-23,2019-10-23
None,Hull,ENG,2,1498.23974609,2019-10-24,2019-10-24
None,Hull,ENG,2,1500.18273926,2019-10-25,2019-10-26
None,Hull,ENG,2,1511.04125977,2019-10-27,2019-11-02
None,Hull,ENG,2,1530.99230957,2019-11-03,2019-11-05
None,Hull,ENG,2,1530.29907227,2019-11-06,2019-11-06
None,Hull,ENG,2,1529.88452148,2019-11-07,2019-11-07
None,Hull,ENG,2,1530.81213379,2019-11-08,2019-11-09
None,Hull,ENG,2,1523.95666504,2019-11-10,2019-11-24
None,Hull,ENG,2,1524.9309082,2019-11-25,2019-11-26
None,Hull,ENG,2,1523.87854004,2019-11-27,2019-11-27
None,Hull,ENG,2,1535.46618652,2019-11-28,2019-11-28
None,Hull,ENG,2,1526.38928223,2019-11-29,2019-11-30
None,Hull,ENG,2,1511.56555176,2019-12-01,2019-12-07
None,Hull,ENG,2,1516.62670898,2019-12-08,2019-12-10
None,Hull,ENG,2,1512.63195801,2019-12-11,2019-12-11
None,Hull,ENG,2,1512.37805176,2019-12-12,2019-12-12
None,Hull,ENG,2,1514.49816895,2019-12-13,2019-12-13
None,Hull,ENG,2,1513.64221191,2019-12-14,2019-12-21
None,Hull,ENG,2,1523.21411133,2019-12-22,2019-12-26
None,Hull,ENG,2,1509.75378418,2019-12-27,2019-12-29
None,Hull,ENG,2,1517.3951416,2019-12-30,2020-01-01
None,Hull,ENG,2,1527.81311035,2020-01-02,2020-01-11
None,Hull,ENG,2,1519.35827637,2020-01-12,2020-01-18
None,Hull,ENG,2,1512.45751953,2020-01-19,2020-01-28
None,Hull,ENG,2,1501.64257812,2020-01-29,2020-02-01
None,Hull,ENG,2,1487.02490234,2020-02-02,2020-02-08
None,Hull,ENG,2,1488.65368652,2020-02-09,2020-02-11
None,Hull,ENG,2,1478.22839355,2020-02-12,2020-02-14
None,Hull,ENG,2,1477.81762695,2020-02-15,2020-02-18
None,Hull,ENG,2,1475.48059082,2020-02-19,2020-02-19
None,Hull,ENG,2,1472.68481445,2020-02-20,2020-02-20
None,Hull,ENG,2,1478.43041992,2020-02-21,2020-02-22
None,Hull,ENG,2,1472.92749023,2020-02-23,2020-02-25
None,Hull,ENG,2,1470.02478027,2020-02-26,2020-02-26
None,Hull,ENG,2,1461.27844238,2020-02-27,2020-02-27
None,Hull,ENG,2,1459.68945312,2020-02-28,2020-02-29
None,Hull,ENG,2,1447.64294434,2020-03-01,2020-03-07
None,Hull,ENG,2,1436.06604004,2020-03-08,2020-03-10
None,Hull,ENG,2,1432.43640137,2020-03-11,2020-03-11
None,Hull,ENG,2,1425.42785645,2020-03-12,2020-03-12
None,Hull,ENG,2,1429.75817871,2020-03-13,2020-06-20
None,Hull,ENG,2,1419.77624512,2020-06-21,2020-06-27
None,Hull,ENG,2,1422.83337402,2020-06-28,2020-07-02
None,Hull,ENG,2,1431.18029785,2020-07-03,2020-07-05
None,Hull,ENG,2,1426.98352051,2020-07-06,2020-07-08
None,Hull,ENG,2,1421.27734375,2020-07-09,2020-07-11
None,Hull,ENG,2,1414.01916504,2020-07-12,2020-07-14
None,Hull,ENG,2,1399.86523438,2020-07-15,2020-07-18
None,Hull,ENG,2,1391.21203613,2020-07-19,2020-07-22
None,Hull,ENG,2,1386.0369873,2020-07-23,2020-08-05
None,Hull,ENG,2,1385.04724121,2020-08-06,2020-08-06
None,Hull,ENG,2,1387.42468262,2020-08-07,2020-08-07
None,Hull,ENG,2,1388.65966797,2020-08-08,2020-08-08
None,Hull,ENG,2,1388.29589844,2020-08-09,2020-08-10
None,Hull,ENG,2,1388.96228027,2020-08-11,2020-08-11
None,Hull,ENG,2,1386.65014648,2020-08-12,2020-08-15
None,Hull,ENG,2,1379.93273926,2020-08-16,2020-08-16
None,Hull,ENG,2,1377.00280762,2020-08-17,2020-09-12
None,Hull,ENG,2,1443.22253418,2021-07-01,2021-08-07
None,Hull,ENG,2,1461.42504883,2021-08-08,2021-08-14
None,Hull,ENG,2,1449.74157715,2021-08-15,2021-08-18
None,Hull,ENG,2,1440.73730469,2021-08-19,2021-08-19
None,Hull,ENG,2,1439.7857666,2021-08-20,2021-08-21
None,Hull,ENG,2,1435.14624023,2021-08-22,2021-08-26
None,Hull,ENG,2,1436.41137695,2021-08-27,2021-08-28
None,Hull,ENG,2,1440.64367676,2021-08-29,2021-09-11
None,Hull,ENG,2,1444.04321289,2021-09-12,2021-09-14
None,Hull,ENG,2,1433.05371094,2021-09-15,2021-09-15
None,Hull,ENG,2,1435.34570312,2021-09-16,2021-09-16
None,Hull,ENG,2,1435.93615723,2021-09-17,2021-09-18
None,Hull,ENG,2,1428.8034668,2021-09-19,2021-09-25
None,Hull,ENG,2,1421.20861816,2021-09-26,2021-09-28
None,Hull,ENG,2,1421.02746582,2021-09-29,2021-09-29
None,Hull,ENG,2,1419.34289551,2021-09-30,2021-09-30
None,Hull,ENG,2,1416.13049316,2021-10-01,2021-10-02
None,Hull,ENG,2,1429.17480469,2021-10-03,2021-10-16
None,Hull,ENG,2,1420.67456055,2021-10-17,2021-10-19
None,Hull,ENG,2,1424.43786621,2021-10-20,2021-10-20
None,Hull,ENG,2,1418.0513916,2021-10-21,2021-10-21
None,Hull,ENG,2,1414.69506836,2021-10-22,2021-10-23
None,Hull,ENG,2,1409.68493652,2021-10-24,2021-10-30
None,Hull,ENG,2,1403.1282959,2021-10-31,2021-11-02
None,Hull,ENG,2,1403.44250488,2021-11-03,2021-11-03
None,Hull,ENG,2,1402.99133301,2021-11-04,2021-11-04
None,Hull,ENG,2,1399.37670898,2021-11-05,2021-11-06
None,Hull,ENG,2,1414.49121094,2021-11-07,2021-11-20
None,Hull,ENG,2,1426.58312988,2021-11-21,2021-11-23
None,Hull,ENG,2,1432.22180176,2021-11-24,2021-11-24
None,Hull,ENG,2,1445.5501709,2021-11-25,2021-11-25
None,Hull,ENG,2,1441.91003418,2021-11-26,2021-11-27
None,Hull,ENG,2,1451.26208496,2021-11-28,2021-12-04
None,Hull,ENG,2,1453.6192627,2021-12-05,2021-12-07
None,Hull,ENG,2,1451.27868652,2021-12-08,2021-12-08
None,Hull,ENG,2,1447.38391113,2021-12-09,2021-12-09
None,Hull,ENG,2,1441.22827148,2021-12-10,2021-12-11
None,Hull,ENG,2,1439.75195312,2021-12-12,2021-12-18
None,Hull,ENG,2,1434.6652832,2021-12-19,2022-01-01
None,Hull,ENG,2,1427.64331055,2022-01-02,2022-01-16
None,Hull,ENG,2,1417.16918945,2022-01-17,2022-01-19
None,Hull,ENG,2,1432.92553711,2022-01-20,2022-01-22
None,Hull,ENG,2,1446.16271973,2022-01-23,2022-01-29
None,Hull,ENG,2,1458.97119141,2022-01-30,2022-02-05
None,Hull,ENG,2,1451.09985352,2022-02-06,2022-02-08
None,Hull,ENG,2,1441.63464355,2022-02-09,2022-02-12
None,Hull,ENG,2,1437.87304688,2022-02-13,2022-02-15
None,Hull,ENG,2,1443.89599609,2022-02-16,2022-02-16
None,Hull,ENG,2,1445.93164062,2022-02-17,2022-02-17
None,Hull,ENG,2,1446.36352539,2022-02-18,2022-02-19
None,Hull,ENG,2,1450.24780273,2022-02-20,2022-02-22
None,Hull,ENG,2,1436.43469238,2022-02-23,2022-02-23
None,Hull,ENG,2,1436.92773438,2022-02-24,2022-02-24
None,Hull,ENG,2,1437.2722168,2022-02-25,2022-02-26
None,Hull,ENG,2,1449.73632812,2022-02-27,2022-03-05
None,Hull,ENG,2,1439.05517578,2022-03-06,2022-03-08
None,Hull,ENG,2,1438.43591309,2022-03-09,2022-03-09
None,Hull,ENG,2,1438.72045898,2022-03-10,2022-03-10
None,Hull,ENG,2,1439.61901855,2022-03-11,2022-03-12
None,Hull,ENG,2,1440.78417969,2022-03-13,2022-03-15
None,Hull,ENG,2,1436.7199707,2022-03-16,2022-03-16
None,Hull,ENG,2,1453.01184082,2022-03-17,2022-03-17
None,Hull,ENG,2,1457.94299316,2022-03-18,2022-03-19
None,Hull,ENG,2,1448.04858398,2022-03-20,2022-04-01
None,Hull,ENG,2,1440.8770752,2022-04-02,2022-04-05
None,Hull,ENG,2,1442.00646973,2022-04-06,2022-04-06
None,Hull,ENG,2,1438.66723633,2022-04-07,2022-04-07
None,Hull,ENG,2,1437.09802246,2022-04-08,2022-04-09
None,Hull,ENG,2,1449.09350586,2022-04-10,2022-04-12
None,Hull,ENG,2,1449.609375,2022-04-13,2022-04-13
None,Hull,ENG,2,1450.61901855,2022-04-14,2022-04-14
None,Hull,ENG,2,1458.54492188,2022-04-15,2022-04-15
None,Hull,ENG,2,1466.79333496,2022-04-16,2022-04-18
None,Hull,ENG,2,1461.46960449,2022-04-19,2022-04-23
None,Hull,ENG,2,1473.18701172,2022-04-24,2022-04-26
None,Hull,ENG,2,1474.04333496,2022-04-27,2022-04-27
None,Hull,ENG,2,1474.79870605,2022-04-28,2022-04-28
None,Hull,ENG,2,1471.44335938,2022-04-29,2022-04-30
None,Hull,ENG,2,1454.17089844,2022-05-01,2022-05-03
None,Hull,ENG,2,1454.7746582,2022-05-04,2022-05-04
None,Hull,ENG,2,1449.98779297,2022-05-05,2022-05-05
None,Hull,ENG,2,1444.20617676,2022-05-06,2022-05-07
None,Hull,ENG,2,1447.70397949,2022-05-08,2022-05-28
None,Hull,ENG,2,1444.64453125,2022-05-29,2022-07-30
None,Hull,ENG,2,1451.44189453,2022-07-31,2022-08-06
None,Hull,ENG,2,1454.3046875,2022-08-07,2022-08-13
None,Hull,ENG,2,1463.95251465,2022-08-14,2022-08-16
None,Hull,ENG,2,1470.35522461,2022-08-17,2022-08-18
None,Hull,ENG,2,1470.62316895,2022-08-19,2022-08-20
None,Hull,ENG,2,1460.93029785,2022-08-21,2022-08-25
None,Hull,ENG,2,1461.39672852,2022-08-26,2022-08-27
None,Hull,ENG,2,1468.5625,2022-08-28,2022-08-30
None,Hull,ENG,2,1459.82885742,2022-08-31,2022-09-04
None,Hull,ENG,2,1451.7869873,2022-09-05,2022-09-06
None,Hull,ENG,2,1450.63720703,2022-09-07,2022-09-07
None,Hull,ENG,2,1446.01135254,2022-09-08,2022-09-08
None,Hull,ENG,2,1443.77954102,2022-09-09,2022-09-13
None,Hull,ENG,2,1425.48022461,2022-09-14,2022-09-14
None,Hull,ENG,2,1424.76757812,2022-09-15,2022-09-15
None,Hull,ENG,2,1426.84448242,2022-09-16,2022-09-17
None,Hull,ENG,2,1417.16064453,2022-09-18,2022-09-30
None,Hull,ENG,2,1407.28894043,2022-10-01,2022-10-04
None,Hull,ENG,2,1407.49072266,2022-10-05,2022-10-05
None,Hull,ENG,2,1418.88964844,2022-10-06,2022-10-06
None,Hull,ENG,2,1421.65869141,2022-10-07,2022-10-09
None,Hull,ENG,2,1414.94335938,2022-10-10,2022-10-11
None,Hull,ENG,2,1416.13964844,2022-10-12,2022-10-12
None,Hull,ENG,2,1419.30310059,2022-10-13,2022-10-13
None,Hull,ENG,2,1421.0234375,2022-10-14,2022-10-16
None,Hull,ENG,2,1408.10778809,2022-10-17,2022-10-19
None,Hull,ENG,2,1423.71398926,2022-10-20,2022-10-20
None,Hull,ENG,2,1424.58654785,2022-10-21,2022-10-22
None,Hull,ENG,2,1439.2532959,2022-10-23,2022-10-25
None,Hull,ENG,2,1439.53063965,2022-10-26,2022-10-26
None,Hull,ENG,2,1440.95495605,2022-10-27,2022-10-27
None,Hull,ENG,2,1437.19604492,2022-10-28,2022-10-29
None,Hull,ENG,2,1429.83776855,2022-10-30,2022-11-01
None,Hull,ENG,2,1421.71972656,2022-11-02,2022-11-02
None,Hull,ENG,2,1422.96252441,2022-11-03,2022-11-03
None,Hull,ENG,2,1426.31872559,2022-11-04,2022-11-05
None,Hull,ENG,2,1430.9786377,2022-11-06,2022-11-08
None,Hull,ENG,2,1441.57885742,2022-11-09,2022-11-12
None,Hull,ENG,2,1432.35375977,2022-11-13,2022-12-11
None,Hull,ENG,2,1437.4074707,2022-12-12,2022-12-17
None,Hull,ENG,2,1437.37756348,2022-12-18,2022-12-26
None,Hull,ENG,2,1436.30908203,2022-12-27,2022-12-30
None,Hull,ENG,2,1446.30395508,2022-12-31,2023-01-02
None,Hull,ENG,2,1459.85083008,2023-01-03,2023-01-14
None,Hull,ENG,2,1460.046875,2023-01-15,2023-01-20
None,Hull,ENG,2,1456.79699707,2023-01-21,2023-01-28
None,Hull,ENG,2,1470.9185791,2023-01-29,2023-02-04
None,Hull,ENG,2,1477.29125977,2023-02-05,2023-02-11
None,Hull,ENG,2,1478.81103516,2023-02-12,2023-02-14
None,Hull,ENG,2,1470.07250977,2023-02-15,2023-02-15
None,Hull,ENG,2,1468.78039551,2023-02-16,2023-02-16
None,Hull,ENG,2,1469.40063477,2023-02-17,2023-02-18
None,Hull,ENG,2,1468.67980957,2023-02-19,2023-02-21
None,Hull,ENG,2,1464.2019043,2023-02-22,2023-02-22
None,Hull,ENG,2,1464.26611328,2023-02-23,2023-02-23
None,Hull,ENG,2,1467.1953125,2023-02-24,2023-02-25
None,Hull,ENG,2,1460.77941895,2023-02-26,2023-03-03
None,Hull,ENG,2,1473.92077637,2023-03-04,2023-03-07
None,Hull,ENG,2,1478.36584473,2023-03-08,2023-03-08
None,Hull,ENG,2,1475.93713379,2023-03-09,2023-03-09
None,Hull,ENG,2,1478.99584961,2023-03-10,2023-03-11
None,Hull,ENG,2,1482.45397949,2023-03-12,2023-03-14
None,Hull,ENG,2,1485.33117676,2023-03-15,2023-03-15
None,Hull,ENG,2,1478.390625,2023-03-16,2023-03-16
None,Hull,ENG,2,1477.85620117,2023-03-17,2023-03-18
None,Hull,ENG,2,1478.1192627,2023-03-19,2023-04-01
None,Hull,ENG,2,1475.45397949,2023-04-02,2023-04-07
None,Hull,ENG,2,1477.74731445,2023-04-08,2023-04-10
None,Hull,ENG,2,1486.91723633,2023-04-11,2023-04-11
None,Hull,ENG,2,1489.69482422,2023-04-12,2023-04-12
None,Hull,ENG,2,1487.84802246,2023-04-13,2023-04-13
None,Hull,ENG,2,1487.07678223,2023-04-14,2023-04-15
None,Hull,ENG,2,1489.21936035,2023-04-16,2023-04-18
None,Hull,ENG,2,1487.27978516,2023-04-19,2023-04-19
None,Hull,ENG,2,1482.06555176,2023-04-20,2023-04-20
None,Hull,ENG,2,1476.60778809,2023-04-21,2023-04-22
None,Hull,ENG,2,1484.56604004,2023-04-23,2023-04-29
None,Hull,ENG,2,1484.64526367,2023-04-30,2023-05-08
None,Hull,ENG,2,1489.15576172,2023-05-09,2023-05-09
None,Hull,ENG,2,1489.27856445,2023-05-10,2023-05-11
None,Hull,ENG,2,1489.96777344,2023-05-12,2023-05-17
None,Hull,ENG,2,1492.63476562,2023-05-18,2023-05-18
None,Hull,ENG,2,1494.6418457,2023-05-19,2023-06-07
None,Hull,ENG,2,1497.04467773,2023-06-08,2023-06-10
None,Hull,ENG,2,1498.19165039,2023-06-11,2023-08-05
None,Hull,ENG,2,1491.82397461,2023-08-06,2023-08-12
None,Hull,ENG,2,1499.06140137,2023-08-13,2023-08-19
None,Hull,ENG,2,1509.36669922,2023-08-20,2023-08-23
None,Hull,ENG,2,1509.51660156,2023-08-24,2023-08-25
None,Hull,ENG,2,1507.4206543,2023-08-26,2023-08-31
None,Hull,ENG,2,1507.51367188,2023-09-01,2023-09-02
None,Hull,ENG,2,1522.01403809,2023-09-03,2023-09-15
None,Hull,ENG,2,1522.11206055,2023-09-16,2023-09-19
None,Hull,ENG,2,1522.69836426,2023-09-20,2023-09-20
None,Hull,ENG,2,1525.38500977,2023-09-21,2023-09-21
None,Hull,ENG,2,1516.83825684,2023-09-22,2023-09-24
None,Hull,ENG,2,1528.56530762,2023-09-25,2023-09-30
None,Hull,ENG,2,1524.96679688,2023-10-01,2023-10-03
None,Hull,ENG,2,1503.28320312,2023-10-04,2023-10-04
None,Hull,ENG,2,1508.10327148,2023-10-05,2023-10-05
None,Hull,ENG,2,1510.92370605,2023-10-06,2023-10-07
None,Hull,ENG,2,1512.45861816,2023-10-08,2023-10-21
None,Hull,ENG,2,1505.17016602,2023-10-22,2023-10-24
None,Hull,ENG,2,1507.55090332,2023-10-25,2023-10-25
None,Hull,ENG,2,1516.65478516,2023-10-26,2023-10-26
None,Hull,ENG,2,1518.02050781,2023-10-27,2023-10-28
None,Hull,ENG,2,1524.34338379,2023-10-29,2023-11-04
None,Hull,ENG,2,1515.58654785,2023-11-05,2023-11-07
None,Hull,ENG,2,1512.73376465,2023-11-08,2023-11-08
None,Hull,ENG,2,1510.39904785,2023-11-09,2023-11-09
None,Hull,ENG,2,1510.13085938,2023-11-10,2023-11-11
None,Hull,ENG,2,1515.66357422,2023-11-12,2023-11-25
None,Hull,ENG,2,1517.22106934,2023-11-26,2023-11-28
None,Hull,ENG,2,1525.93249512,2023-11-29,2023-11-29
None,Hull,ENG,2,1527.37365723,2023-11-30,2023-11-30
None,Hull,ENG,2,1529.64135742,2023-12-01,2023-12-02
None,Hull,ENG,2,1519.97412109,2023-12-03,2023-12-09
None,Hull,ENG,2,1506.67565918,2023-12-10,2023-12-12
None,Hull,ENG,2,1504.39526367,2023-12-13,2023-12-13
None,Hull,ENG,2,1511.87524414,2023-12-14,2023-12-14
None,Hull,ENG,2,1508.88952637,2023-12-15,2023-12-16
None,Hull,ENG,2,1518.94677734,2023-12-17,2023-12-22
None,Hull,ENG,2,1511.1730957,2023-12-23,2023-12-26
None,Hull,ENG,2,1501.69909668,2023-12-27,2023-12-29
None,Hull,ENG,2,1507.64013672,2023-12-30,2023-12-31
None,Hull,ENG,2,1507.64013672,2024-01-01,2024-01-01
None,Hull,ENG,2,1493.80029297,2024-01-02,2024-01-12
None,Hull,ENG,2,1484.3614502,2024-01-13,2024-01-19
None,Hull,ENG,2,1494.84680176,2024-01-20,2024-02-03
None,Hull,ENG,2,1500.79333496,2024-02-04,2024-02-10
None,Hull,ENG,2,1490.97155762,2024-02-11,2024-02-13
None,Hull,ENG,2,1497.8223877,2024-02-14,2024-02-17
None,Hull,ENG,2,1506.37841797,2024-02-18,2024-02-20
None,Hull,ENG,2,1519.03942871,2024-02-21,2024-02-21
None,Hull,ENG,2,1517.74841309,2024-02-22,2024-02-24
None,Hull,ENG,2,1517.73999023,2024-02-25,2024-03-02
None,Hull,ENG,2,1518.60168457,2024-03-03,2024-03-05
None,Hull,ENG,2,1514.79846191,2024-03-06,2024-03-06
None,Hull,ENG,2,1514.96264648,2024-03-07,2024-03-07
None,Hull,ENG,2,1510.18151855,2024-03-08,2024-03-09
None,Hull,ENG,2,1513.93225098,2024-03-10,2024-03-12
None,Hull,ENG,2,1512.92236328,2024-03-13,2024-03-14
None,Hull,ENG,2,1520.36767578,2024-03-15,2024-03-29
None,Hull,ENG,2,1504.203125,2024-03-30,2024-04-01
None,Hull,ENG,2,1500.01037598,2024-04-02,2024-04-06
None,Hull,ENG,2,1511.9609375,2024-04-07,2024-04-09
None,Hull,ENG,2,1511.41394043,2024-04-10,2024-04-10
None,Hull,ENG,2,1510.82507324,2024-04-11,2024-04-11
None,Hull,ENG,2,1503.16931152,2024-04-12,2024-04-13
None,Hull,ENG,2,1511.84851074,2024-04-14,2024-04-17
None,Hull,ENG,2,1507.56311035,2024-04-18,2024-04-18
None,Hull,ENG,2,1505.38659668,2024-04-19,2024-04-20
None,Hull,ENG,2,1506.07092285,2024-04-21,2024-04-24
None,Hull,ENG,2,1516.25097656,2024-04-25,2024-04-27
None,Hull,ENG,2,1516.08300781,2024-04-28,2024-05-02
None,Hull,ENG,2,1510.83105469,2024-05-03,2024-05-04
None,Hull,ENG,2,1501.56555176,2024-05-05,2024-05-09
None,Hull,ENG,2,1497.24401855,2024-05-10,2024-08-10
None,Hull,ENG,2,1494.96228027,2024-08-11,2024-08-17
None,Hull,ENG,2,1493.76586914,2024-08-18,2024-08-22
None,Hull,ENG,2,1494.02990723,2024-08-23,2024-08-24
None,Hull,ENG,2,1491.1842041,2024-08-25,2024-08-29
None,Hull,ENG,2,1491.24047852,2024-08-30,2024-08-31
None,Hull,ENG,2,1485.55505371,2024-09-01,2024-09-13
None,Hull,ENG,2,1473.74816895,2024-09-14,2024-09-17
None,Hull,ENG,2,1479.91308594,2024-09-18,2024-09-18
None,Hull,ENG,2,1478.28942871,2024-09-19,2024-09-19
None,Hull,ENG,2,1478.21826172,2024-09-20,2024-09-20
None,Hull,ENG,2,1490.78649902,2024-09-21,2024-09-25
None,Hull,ENG,2,1488.75585938,2024-09-26,2024-09-26
None,Hull,ENG,2,1489.85327148,2024-09-27,2024-09-28
None,Hull,ENG,2,1497.00646973,2024-09-29,2024-10-01
None,Hull,ENG,2,1511.16418457,2024-10-02,2024-10-02
None,Hull,ENG,2,1515.2520752,2024-10-03,2024-10-03
None,Hull,ENG,2,1518.04248047,2024-10-04,2024-10-05
None,Hull,ENG,2,1505.62133789,2024-10-06,2024-10-20
None,Hull,ENG,2,1495.72253418,2024-10-21,2024-10-22
None,Hull,ENG,2,1497.94665527,2024-10-23,2024-10-23
None,Hull,ENG,2,1503.27661133,2024-10-24,2024-10-24
None,Hull,ENG,2,1505.43920898,2024-10-25,2024-10-26
None,Hull,ENG,2,1504.90612793,2024-10-27,2024-11-02
None,Hull,ENG,2,1499.99365234,2024-11-03,2024-11-05
None,Hull,ENG,2,1488.45373535,2024-11-06,2024-11-06
None,Hull,ENG,2,1483.8527832,2024-11-07,2024-11-07
None,Hull,ENG,2,1482.32873535,2024-11-08,2024-11-10
None,Hull,ENG,2,1473.89245605,2024-11-11,2024-11-23
None,Hull,ENG,2,1468.3013916,2024-11-24,2024-11-26
None,Hull,ENG,2,1457.07946777,2024-11-27,2024-11-27
None,Hull,ENG,2,1459.19372559,2024-11-28,2024-11-28
None,Hull,ENG,2,1460.35058594,2024-11-29,2024-11-30
None,Hull,ENG,2,1453.93395996,2024-12-01,2024-12-07
None,Hull,ENG,2,1445.33496094,2024-12-08,2024-12-10
None,Hull,ENG,2,1449.27246094,2024-12-11,2024-12-11
None,Hull,ENG,2,1446.28430176,2024-12-12,2024-12-12
None,Hull,ENG,2,1447.56018066,2024-12-13,2024-12-14
None,Hull,ENG,2,1442.22375488,2024-12-15,2024-12-19
None,Hull,ENG,2,1442.33422852,2024-12-20,2024-12-21
None,Hull,ENG,2,1450.18737793,2024-12-22,2024-12-26
None,Hull,ENG,2,1443.7277832,2024-12-27,2024-12-29
None,Hull,ENG,2,1455.23449707,2024-12-30,2024-12-31
None,Hull,ENG,2,1455.23449707,2025-01-01,2025-01-01
None,Hull,ENG,2,1448.24963379,2025-01-02,2025-01-04
None,Hull,ENG,2,1452.18859863,2025-01-05,2025-01-18
None,Hull,ENG,2,1462.76708984,2025-01-19,2025-01-21
None,Hull,ENG,2,1452.26184082,2025-01-22,2025-01-22
None,Hull,ENG,2,1449.65893555,2025-01-23,2025-01-23
None,Hull,ENG,2,1452.35388184,2025-01-24,2025-01-24
None,Hull,ENG,2,1475.31091309,2025-01-25,2025-01-29
None,Hull,ENG,2,1475.43969727,2025-01-30,2025-01-30
None,Hull,ENG,2,1477.96923828,2025-01-31,2025-02-01
None,Hull,ENG,2,1467.51196289,2025-02-02,2025-02-11
None,Hull,ENG,2,1465.22009277,2025-02-12,2025-02-12
None,Hull,ENG,2,1461.02502441,2025-02-13,2025-02-15
None,Hull,ENG,2,1460.96777344,2025-02-16,2025-02-19
None,Hull,ENG,2,1458.3215332,2025-02-20,2025-02-22
None,Hull,ENG,2,1470.18273926,2025-02-23,2025-02-25
None,Hull,ENG,2,1461.99291992,2025-02-26,2025-03-04
None,Hull,ENG,2,1474.38244629,2025-03-05,2025-03-05
None,Hull,ENG,2,1476.21118164,2025-03-06,2025-03-06
None,Hull,ENG,2,1476.36291504,2025-03-07,2025-03-08
None,Hull,ENG,2,1479.02404785,2025-03-09,2025-03-11
None,Hull,ENG,2,1476.18127441,2025-03-12,2025-03-12
None,Hull,ENG,2,1483.95898438,2025-03-13,2025-03-13
None,Hull,ENG,2,1490.19909668,2025-03-14,2025-03-15
None,Hull,ENG,2,1493.64147949,2025-03-16,2025-03-29
None,Hull,ENG,2,1483.09692383,2025-03-30,2025-04-05
None,Hull,ENG,2,1492.77587891,2025-04-06,2025-04-08
None,Hull,ENG,2,1488.46472168,2025-04-09,2025-04-09
None,Hull,ENG,2,1487.09106445,2025-04-10,2025-04-10
None,Hull,ENG,2,1487.08837891,2025-04-11,2025-04-14
None,Hull,ENG,2,1487.20422363,2025-04-15,2025-04-15
None,Hull,ENG,2,1486.97229004,2025-04-16,2025-04-16
None,Hull,ENG,2,1488.76623535,2025-04-17,2025-04-17
None,Hull,ENG,2,1494.02172852,2025-04-18,2025-04-18
None,Hull,ENG,2,1487.39025879,2025-04-19,2025-04-21
None,Hull,ENG,2,1493.87329102,2025-04-22,2025-04-26
None,Hull,ENG,2,1482.98791504,2025-04-27,2025-04-29
None,Hull,ENG,2,1480.13891602,2025-04-30,2025-05-01
None,Hull,ENG,2,1486.39831543,2025-05-02,2025-05-03
None,Hull,ENG,2,1487.7208252,2025-05-04,2025-05-07
None,Hull,ENG,2,1485.19714355,2025-05-08,2025-05-08
None,Hull,ENG,2,1489.86437988,2025-05-09,2025-05-28
None,Hull,ENG,2,1492.23254395,2025-05-29,2025-08-09
