element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
453,9,1,0,True,2025-08-17T15:30:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,0,18209,0,0
453,17,10,0,False,2025-08-24T15:30:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,-3479,20240,776,4255
453,26,3,0,True,2025-08-30T14:00:00Z,3,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,64,-2058,20873,1744,3802
453,33,5,1,False,2025-09-13T19:00:00Z,2,2,4,False,11,0,0,0,1,0,0,0,0,0,0,0,4,2.0,10.5,6.0,1.9,0,1,0,1,0,0.00,0.05,0.05,0.71,64,7823,33502,13174,5351
453,47,14,0,False,2025-09-20T16:30:00Z,2,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,64,4273,39791,9102,4829
453,53,6,0,True,2025-09-27T14:00:00Z,1,3,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,64,-3957,36762,2790,6747
453,65,12,2,True,2025-10-04T16:30:00Z,2,1,7,False,74,0,0,0,1,0,0,0,0,0,0,0,8,1.8,5.0,9.0,1.6,0,1,1,2,1,0.05,0.04,0.09,1.54,64,-3280,34732,1454,4734
453,77,16,1,False,2025-10-18T11:30:00Z,0,3,8,False,45,0,0,0,0,0,0,0,0,0,0,0,8,2.2,1.9,2.0,0.6,1,3,1,5,1,0.00,0.01,0.01,0.53,64,6753,44336,11057,4304
453,85,17,6,True,2025-10-25T14:00:00Z,1,2,9,False,57,1,0,0,1,0,0,0,0,0,0,0,18,31.0,4.3,61.0,9.6,1,1,0,2,1,0.22,0.04,0.26,1.02,64,-2872,41678,3488,6360
453,99,18,3,False,2025-11-01T17:30:00Z,0,1,10,False,65,0,0,1,0,0,0,0,0,0,0,0,20,11.4,22.9,33.0,6.7,0,4,2,6,1,0.05,0.56,0.61,0.07,64,2134,45013,6051,3917
453,103,20,11,True,2025-11-08T20:00:00Z,3,0,11,False,90,0,2,1,0,0,0,0,0,0,0,2,41,47.0,45.8,36.0,12.9,0,1,1,2,1,0.54,1.00,1.54,0.17,64,20895,69155,24168,3273
453,114,3,0,False,2025-11-22T12:30:00Z,0,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,64,84842,169429,90666,5824
453,123,1,1,True,2025-11-30T16:30:00Z,1,1,13,False,45,0,0,0,1,0,0,0,0,0,0,0,4,0.6,1.7,0.0,0.2,0,1,0,1,0,0.00,0.02,0.02,1.01,64,-39508,109467,2798,42306
453,136,11,1,False,2025-12-03T20:15:00Z,3,1,14,False,29,0,0,0,1,0,0,0,0,0,0,0,8,7.0,25.9,4.0,3.7,0,1,0,1,0,0.00,0.16,0.16,1.39,64,-6610,110613,8427,15037
453,142,4,3,False,2025-12-06T15:00:00Z,0,0,15,False,76,0,0,1,0,0,0,0,0,0,0,0,8,2.6,21.8,11.0,3.5,0,3,0,3,1,0.13,0.19,0.32,1.39,64,-18939,89832,3205,22144
453,154,9,3,True,2025-12-13T15:00:00Z,2,0,16,False,64,0,0,1,0,0,0,0,0,0,0,0,-7,0.0,2.9,23.0,1.9,2,4,0,6,1,0.61,0.01,0.62,0.47,64,-19544,71717,4002,23546
453,168,15,1,False,2025-12-20T12:30:00Z,2,2,17,False,90,0,0,0,2,0,0,0,1,0,0,0,8,3.8,23.7,47.0,7.5,1,6,0,7,1,0.28,0.07,0.35,2.31,64,-1053,72019,8492,9545
453,174,2,2,True,2025-12-27T17:30:00Z,1,2,18,False,68,0,0,0,1,0,0,0,0,0,0,0,11,3.6,25.1,17.0,4.6,0,3,2,5,1,0.02,0.16,0.18,0.75,64,-1442,71168,6164,7606
453,184,4,4,True,2025-12-30T19:30:00Z,2,2,19,False,45,0,1,0,2,0,0,0,0,0,0,0,12,23.2,36.3,10.0,7.0,1,1,0,2,1,0.00,0.19,0.19,2.77,64,102,72784,5194,5092
